note_id,#diary_id,#author_id,#note_date,#places
"17080",#"49",#"53",#"1917-11-28",#"братский->2,красная->1,вся россия->1"
"17081",#"49",#"53",#"1917-11-29",#"германия->1,палестина->1,иерусалим->1"
"17082",#"49",#"53",#"1917-11-30",#"россия->1,викжель->1,петроград->1"
"17083",#"49",#"53",#"1917-12-01",#"великое->1,омск->1,российская республика->1,сергиевский посад->1,покровский->1,сибирь->1,петроград->1,москва->2,то->1"
"17084",#"49",#"53",#"1917-12-03",#"новочеркасск->2,москва->1,то->1"
"17085",#"49",#"53",#"1917-12-05",#"быхов->1,вся русь->1,новочеркасск->1"
"17086",#"49",#"53",#"1917-12-07",#"неразумная россия->1,литовск->1,око->1,брест->1,кама->1,москва->3,то->1,англия->1,волга->1,великий->1,дон->1,россия->2"
"17087",#"49",#"53",#"1917-12-10",#"любой край->1,то->1"
"17088",#"49",#"53",#"1917-12-11",#"нахичевань->1,белгород->1,пекин->1,сдобровавший->1,дон->2,украина->1,иерусалим->1,ростов->1,москва->3,солдатский нары->1"
"17089",#"49",#"53",#"1917-12-12",#"таганрог->1,москва->2,вся россия->1,россия->1,дон->1,петроград->3,ростов->1,урал->1,то->1"
"17090",#"49",#"53",#"1917-12-13",#"родичев->1"
"17091",#"49",#"53",#"1917-12-15",#"англия->1,другой видный->1,калуга->1,тобольск->1,нахичевань->1,ростов->1,то->1,родичев->1,белгород->1,москва->1,иерусалим->1"
"17092",#"49",#"53",#"1917-12-18",#"харьков->1,вена->1,москва->2,ростов->1,дон->1,архангельск->1,нахичевань->1,россия->1,киев->1,петроград->1,владивосток->1,украинская->1"
"17093",#"49",#"53",#"1917-12-22",#"петроград->1,мальск->1,москва->1"
"17094",#"49",#"53",#"1917-12-28",#"отрадный->1,москва->1"
"17095",#"49",#"53",#"1918-01-04",#"польша->1,сухаревка->1,сочи->1,эстляндия->1,финляндия->1,россия->5,лифляндия->1,курляндия->1"
"17096",#"49",#"53",#"1918-01-10",#"германия->2,россия->1,брест->1,литовск->1,калединцы->1"
"17097",#"49",#"53",#"1918-01-11",#"харьков->1,лягаша->1,вятка->1,кирпикова->1,красных->1,который->1,касимов->1,оленина->1,россия->1,сибирь->1,вятская губерния->1,иркутск->1,симбирск->1,севастополь->1,познаша->1,полтава->1,то->2,красный->1,пушкин->2,волга->1,рига->1,пара->1,куда->1,банцекова->2,ревгусаров->1"
"17098",#"49",#"53",#"1918-01-16",#"польша->1,литва->1,литовск->1,владивосток->1,покровский->1,россия->2,брест->1,петроград->4,москва->1,курляндия->1"
"17099",#"49",#"53",#"1918-01-17",#"сель кимры->1"
"17100",#"49",#"53",#"1918-01-21",#"петроград->2,москва->3"
"17101",#"49",#"53",#"1918-01-22",#"российская республика->1,один район->1,россия->3,то->1,петроград->2,москва->2,демократическая федеративная республика->1"
"17102",#"49",#"53",#"1918-01-25",#"бреслау->2,украинское->1,одесса->1,полтава->1,владикавказ->1,австрия->1,екатеринослав->1,бессарабия->1,москва->5,то->2,гебена->2,нея->1,волга->1,житомир->1,кишинев->1,россия->3,красная->1,петроград->2,платтен->1,грозный->1,наш великое->1"
"17103",#"49",#"53",#"1918-01-28",#"великое->1,галац->1,нижний дунай->1,австрия->1,украина->1,москва->2,кишинев->1,германия->1,финляндия->2,выборг->1,россия->2,то->2,териока->1,украинская->1"
"17104",#"49",#"53",#"1918-01-29",#"куда->2,москва->1,румыния->2,то->1"
"17105",#"49",#"53",#"1918-01-31",#"киев->1,петроград->1,одесса->1,маннера->1"
"17106",#"49",#"53",#"1918-02-02",#"город персия->1,берлин->2,рейнская область->1,париж->1,весь чад->1,мировая социалистическая республика->1,то->1,финляндия->1,константинополь->1,петербургский->1,вся россия->1,верный чадо->1,советская республика->1,русская польша->1,россия->3,русск->1,украина->2"
"17107",#"49",#"53",#"1918-02-05",#
"17108",#"49",#"53",#"1918-02-07",#"россия->1,красная->1,то->1"
"17109",#"49",#"53",#"1918-02-09",#"российская республика->1,вся бессарабия->1,ростов->1,пугачев->1,ломами->1,меркурий->1,кишинев->1,русь->2,свой дон->1,нея->1,красный->1,кавказ->1,советская республика->1,который->1,воронеж->2,зевеко->1,бендеры->1"
"17110",#"49",#"53",#"1918-02-10",#"финляндия->1,нея->1,воронеж->1,москва->1,германия->1,дон->1,австрия->1,красная->5,спасский->1,киев->1,вся москва->1"
"17111",#"49",#"53",#"1918-02-12",#"украинское->1,воронеж->1,брест->4,украина->2,кавказ->1,российская федеративная республика->1,центральная украинская народная республика->1,турция->2,астрахань->1,россия->4,мирный->4,украинская республика->1,трапезунд->1,покровский->1,австрия->3,литовск->3,болгария->2,меркурий->1,то->1,одесса->1,венгрия->2,германия->4,город саратов->1,киев->1"
"17112",#"49",#"53",#"1918-02-13",#"симферополь->1,воронеж->1,севастополь->1,москва->1,кишинев->1,жлобин->1,одесса->1,российская республика->1,саратов->1,астрахань->1,новочеркасский->1,киев->1,российская федеративная республика->1"
"17113",#"49",#"53",#"1918-02-14",#"красногвардейски->1"
"17114",#"49",#"53",#"1918-02-15",#"покойный владимир->1,владимир->1,петроград->1,киев->1,велик->1,новочеркасск->2"
"17115",#"49",#"53",#"1918-02-17",#"тула->1,одесса->1,астрахань->1,россия->3,ростов->1,европа->1"
"17116",#"49",#"53",#"1918-02-19",#"вся европа->2,брест->1,луцк->1,берлин->1,двинск->1,виндавск->1,европа->1,житомир->1,россия->2,красная->2,ростов->1,могилев->1"
"17117",#"49",#"53",#"1918-02-20",#"валка->1,владимирская губерния->1,двинск->2,запад->1,брест->1,берлин->1,покровский уезд->1"
"17118",#"49",#"53",#"1918-02-21",#"минск->1,норвегия->1,могилев->1,полоцк->1,украина->1,москва->1,который->1,брод->1,россия->1,витебск->1,куда->1,мирный->1"
"17119",#"49",#"53",#"1918-02-22",#"аннексионистский мирный->1,восток->1,могилев->1,петроград->1,этот грозный->1,борисов->1,днестр->1,вся россия->1,прошьян->1,двинск->1,германия->1,красная->1,революционная россия->1,вилейка->1,минск->1"
"17120",#"49",#"53",#"1918-02-23",#"тирасполь->1,эрзерум->1,весь лопатка->1,красноярск->1,эрзинджан->1,псков->1"
"17121",#"49",#"53",#"1918-02-24",#"лиговск->1,литовск->1,эстляндия->1,финляндия->1,запавший->1,брест->2,украина->1,народная украинская республика->1,турция->1,полоцк->1,германия->1,россия->1,лифляндия->1"
"17122",#"49",#"53",#"1918-02-26",#"минск->1,бологое->1,великое->1,литовск->1,гомель->1,брест->1,псков->1,то->1,крупнобуквенное->1,видный->1,линзинген->1,красная->3"
"17123",#"49",#"53",#"1918-02-27",#"белых столбцы->1,ростов->1,особая республика->1,россия->1,луга->1,петроград->2,москва->1,то->1"
"17124",#"49",#"53",#"1918-03-01",#"россия->1,чресполосная россия->1,петроград->2,москва->2,нарымский край->1"
"17125",#"49",#"53",#"1918-03-02",#"питер->1,вся россия->1,товшиное->1,россия->1,киев->1,брест->1,псков->1,гомель->1"
"17126",#"49",#"53",#"1918-03-03",#"россия->1,ардаган->1,москва->2,петроград->1"
"17127",#"49",#"53",#"1918-03-05",#"трапезунд->1,германия->1,нарва->1,кузнецкий->1,красная->1,петроград->1,мирный->1"
"17128",#"49",#"53",#"1918-03-08",#"дунай->1,добруджа->1,румыния->1,берлин->1,вена->1,москва->1,гинденбург->1,ямбург->1,предварительный мирный->1,германия->2,красная->2,петроград->1,орша->1,мирный->1"
"17129",#"49",#"53",#"1918-03-10",#"иркутск->1,русско->1,львов->1,петроград->1,дальний восток->1,япония->1,москва->1"
"17130",#"49",#"53",#"1918-03-12",#"великая россия->1,польша->1,прибалтийский край->1,украина->1,москва->5,закавказский область->1,финляндия->1,московская область->1,россия->2,сибирь->1,русск->1,куда->1,великая российская федеративная республика->1,бедный край->1"
"17131",#"49",#"53",#"1918-03-14",#"одесса->1,могилев->1,петроград->1,сибирь->1,пермь->1,нарва->1,благовещенск->1,москва->1"
"17132",#"49",#"53",#"1918-03-16",#"одесса->1,литовск->1,несчастная россия->1,россия->1,германия->1,покровский->1,брест->1,мирный->1"
"17133",#"49",#"53",#"1918-03-17",#"эрзерум->1,питер->1,дальний восток->1,австрия->1,уса->1,одесса->1,москва->1,тифлис->1,львов->1,алгас->1,румыния->1,германия->1,петроград->1,тюмень->1,мирный->1"
"17134",#"49",#"53",#"1918-03-18",#"феодосий->1,сим->1,артистичёска->1,бывший великое->1,петроград->1,кавказ->1"
"17135",#"49",#"53",#"1918-03-19",#"германия->1,гинденбург->2,одесса->2,хмельницкий->1,днепр->1,николаев->3,невеликая россия->1,то->1,дунай->1,херсон->1"
"17136",#"49",#"53",#"1918-03-20",#"минск->1,англия->2,америка->1,сережа->1,германия->2,россия->2,франция->2,япония->1,москва->1"
"17137",#"49",#"53",#"1918-03-21",#"петроград->1,москва->1,мирный->1"
"17138",#"49",#"53",#"1918-03-24",#"франция->1,петроград->1"
"17139",#"49",#"53",#"1918-03-26",#"бологое->1,великое->2,питер->1,харьков->1,николаев->1,красная->1,куда->1,херсон->1"
"17140",#"49",#"53",#"1918-03-27",#"одесса->1,севастополь->1,запад->1,полтава->1,париж->2,кременчуг->1"
"17141",#"49",#"53",#"1918-03-29",#"николаев->1,одесса->1,сомма->1,херсон->1"
"17142",#"49",#"53",#"1918-03-30",#"гинденбург->1,одесса->1,этот великое->1,херсон->1,николаев->1,полтава->1,петроград->1"
"17143",#"49",#"53",#"1918-03-31",#"россия->1,полтава->1,петроград->2,одесса->1,москва->1"
"17144",#"49",#"53",#"1918-04-02",#"париж->1"
"17145",#"49",#"53",#"1918-04-05",#"россия->1,одесса->1,русск->1,порту->1,ганг->2"
"17146",#"49",#"53",#"1918-04-06",#"берлин->2,николаев->1,вена->1,екатеринослав->1,очаков->1,англия->1,одесса->2,нуайонский район->1,россия->3,сибирь->2,япония->3,владивосток->1"
"17147",#"49",#"53",#"1918-04-09",#"запад->1,петроград->1,реймс->1,москва->1,харьков->1"
"17148",#"49",#"53",#"1918-04-12",#"свободная россия->1,польша->1,литва->1,белоруссия->1,украина->1,закавказье->1,латвия->1,финляндия->1,хлеборобный область->1,ардаган->1,россия->2,новороссия->1,дальний восток->1"
"17149",#"49",#"53",#"1918-04-13",#"париж->1,кронштадт->1,москва->2"
"17150",#"49",#"53",#"1918-04-14",#"великое->1,российская республика->1,мурман->1,красное->1,российская социалистическая федеративная советская республика->1,быков->1,россия->1,москва->1"
"17151",#"49",#"53",#"1918-04-16",#"пров->1,торжок->1,чебоксары->1,кавомар->1,то->1,баку->2,красная->1,мирный->1"
"17152",#"49",#"53",#"1918-04-17",#"екатеринодар->1,волга->1,москва->1"
"17153",#"49",#"53",#"1918-04-19",#"стокгольм->1,новочеркасск->1,москва->1"
"17154",#"49",#"53",#"1918-04-20",#"сочи->1,ялта->2,сам великое->1,гагра->1,велик->1,русская ривьера->1"
"17155",#"49",#"53",#"1918-04-23",#"кашира->1,терек->1,московская губерния->1,уральск->1,урал->1,кубань->1,свой дон->1,владивосток->1,америка->1,оренбург->1,россия->2,ростов->1,ожерелье->1"
"17156",#"49",#"53",#"1918-04-24",#"россия->1,баку->1,украина->1,кавказ->1,москва->2,то->1"
"17157",#"49",#"53",#"1918-04-27",#"остенд->1,закавказье->1,севастополь->1,украинский->1,немецкий зеебрюгге->1,курский->1,украина->1,москва->1,финляндия->1,самый курск->1,азургет->1,германия->1,артаган->1,мирный->1"
"17158",#"49",#"53",#"1918-04-28",#"май->1,покровский->1,нея->1,москва->2,англия->1,европа->1,курск->1,скобелев->1,россия->3,советская республика->1,пенза->2,красная->2,куда->1,франция->1,вологда->1,украинская->1"
"17159",#"49",#"53",#"1918-04-30",#"выборг->1,куда->1,свеаборг->1"
"17160",#"49",#"53",#"1918-05-03",#"феодосий->1,красная->1,севастополь->1,москва->1,грозный->1,русь->1,огромное красное->1,никольский->2,одна москва->1,вся россия->1,первый май->5,хлебородная губерния->1,россия->1,май->1,ходынка->1,красный->1"
"17161",#"49",#"53",#"1918-05-04",#"пресня->1,пара->1,пушкин->1,красная пресня->1,россия->1,тобольск->1,красная->1,май->3,екатеринбург->1,сахара->1,москва->1"
"17162",#"49",#"53",#"1918-05-05",#
"17163",#"49",#"53",#"1918-05-09",#"крым->1,украинский->1,курский->1,украина->1,москва->1,таганрог->1,ростов->1,германия->1,киев->2,новая украинская->1,куда->1,екатеринбург->1"
"17164",#"49",#"53",#"1918-05-15",#"мурманск->1,воспрепятствующий->1,сахара->1,колпино->1,волга->1,вся россия->1,россия->2,советская республика->1,то->2,петроград->1,япония->1,павловский посад->1,америка->1"
"17165",#"49",#"53",#"1918-05-17",#"тобольск->2,сухаревка->1,екатеринбург->1"
"17166",#"49",#"53",#"1918-05-19",#"казань->1,горбатов->1,май->1,кувшинов->1,париж->1,уральская обл->1,москва->2,саратов->1,наше междуусобие->1,германия->1,россия->1,баку->1,астрахань->1"
"17167",#"49",#"53",#"1918-05-21",#"волга->2,украина->1,бессарабия->1,москва->1,то->1,украинский->1,московский район->1,украинск->1,россия->1,киев->1,куда->1,молдован->1"
"17168",#"49",#"53",#"1918-05-23",#"лондон->1,никольский->1,корша->1,сахара->1,пенза->1,ярославль->1,большая нетеча->1,вся москва->1"
"17169",#"49",#"53",#"1918-05-28",#"белоруссия->1,литва->1,донский край->1,новочеркасск->1,украина->1,кавказ->1,вся москва->1,то->1,украинский->2,тобольск->1,эта федерация->1,дон->2,советская федерация->1,киев->1,ростов->1,сибирь->1,гавриковый->1,екатеринбург->1"
"17170",#"49",#"53",#"1918-05-29",#"наш владимир->1,киев->1,украинская советская республика->1,великое->1,россия->3"
"17171",#"49",#"53",#"1918-05-31",#"великая россия->1,велик->1,кузнецк->1,сызрань->1,париж->1,москва->4,челябинск->1,омск->1,саратов->1,урал->1,крутой горка->1,дон->1,реймс->1,пенза->1,ртищево->1,сибирь->1,златоуст->1"
"17172",#"49",#"53",#"1918-06-06",#"восток->1,великое->1,испания->1,финляндия->1,париж->1,москва->2,италия->1,англия->1,волга->2,астрахань->1,мур->1,россия->2,франция->1,куда->1,владивосток->1"
"17173",#"49",#"53",#"1918-06-08",#"волга->1,леон->1,киев->2,велик->1,петроград->1,москва->1"
"17174",#"49",#"53",#"1918-06-11",#"новониколаевск->1,омск->2,москва->2,самар->1,который->1"
"17175",#"49",#"53",#"1918-06-15",#"каган->1,ока->1,симбирск->1,париж->1,украина->1,хвалынский->1,москва->2,бакинская мусульманская республика->1,турция->1,волга->1,киев->1,красная->1,хвалынск->1"
"17176",#"49",#"53",#"1918-06-16",#"пермь->1,самара->1,самар->1,великороссийская республика->1"
"17177",#"49",#"53",#"1918-06-18",#"йорк->1,нуайон->1"
"17178",#"49",#"53",#"1918-06-22",#"финляндия->1,севастополь->1,новороссийск->1,щастном->1,россия->1"
"17179",#"49",#"53",#"1918-06-23",#
"17180",#"49",#"53",#"1918-06-27",#"иванов->1,вознесенск->1,хвалынский->1,симбирск->2,севастополь->1,новая губерния->1,вена->1,австрия->1,владимирск->1,то->1,свободная россия->1,кинешемск->1,керчь->1,киев->1,новороссийск->1"
"17181",#"49",#"53",#"1918-06-28",#"екатеринбург->1"
"17182",#"49",#"53",#"1918-06-30",#"лондон->1,кубань->1,украина->1,москва->3,то->2,германия->1,нея->1,тверская->1,северный кавказ->1,дон->2,россия->8,сибирь->1,баку->1,приволжский->1,город сибирь->1"
"17183",#"49",#"53",#"1918-07-02",#"орловская губерния->1,весь штат служащий->1,май->2,мурманск->1,москва->2,германия->1,нея->1,астрахань->1,куда->1,россия->1,кавказская армения->1,советская республика->1,баку->1,петроград->1,город ливны->1,вологда->1"
"17184",#"49",#"53",#"1918-07-03",#"лондон->1,париж->1,око->1,москва->1"
"17185",#"49",#"53",#"1918-07-04",#"россия->3"
"17186",#"49",#"53",#"1918-07-05",#"украина->1,москва->1"
"17187",#"49",#"53",#"1918-07-06",#"россия->1,царицын->1,русск->1"
"17188",#"49",#"53",#"1918-07-07",#"сухаревка->1,дзержинский->3,сретенка->1,германия->1,россия->1,петроград->1,москва->2,то->2"
"17189",#"49",#"53",#"1918-07-08",#"тамо->1,москва->2,видный->1,третьевошная->1,рига->1,терро->1,латвия->1"
"17190",#"49",#"53",#"1918-07-09",#"уфа->1,волга->1,рыбинск->1,кемь->1,ярославль->1,бузулук->1"
"17191",#"49",#"53",#"1918-07-11",#"волга->1,красный->2,рыбинск->1,куда->1,полтава->1,муром->1,ярославль->1,москва->1,то->1"
"17192",#"49",#"53",#"1918-07-13",#"казань->1,восток->1,симбирск->1,балашов->1,вацетис->1,вятка->1,петроград->1,иванов->1,ольгин->1,москва->1,волга->1,покровский->1,владимир->1,саратов->1,ярославль->2,фролов->1,бирск->1"
"17193",#"49",#"53",#"1918-07-14",#"копенгаген->1,вся европа->1,москва->2,питер->1,берлин->1,петроград->1,гагра->1,ярославль->1,туапсе->1,который->1,турция->1,константинополь->1,курский->1,германия->3,россия->2,сочи->1,ростов->1"
"17194",#"49",#"53",#"1918-07-16",#"москва->1"
"17195",#"49",#"53",#"1918-07-17",#"маккай->1,волга->1,леон->1,сибирь->1,советская россия->2,урал->3"
"17196",#"49",#"53",#"1918-07-19",#"горния->1,петроград->1,царицын->1,его великое->1,европа->1,москва->1,то->1,нея->1,вся россия->1,осиновый кол->1,этот чад->1,другой пушкин->1,красная->1,ярославль->1,пара->1,екатеринбург->1"
"17197",#"49",#"53",#"1918-07-24",#"симбирск->3,англия->1,петроград->2,украина->1,москва->1,сим->1,маккай->1,этот район->1,россия->1,киев->1,ярославль->2,крестьянская русь->1,вся россия->1"
"17198",#"49",#"53",#"1918-07-25",#"москва->2,архангельск->1,чехословацкий->1,россия->1,вологда->1,который->1"
"17199",#"49",#"53",#"1918-07-26",#"русь->1,оленина->1,широкая волга->1,россия->1,волга->1,москва->1"
"17200",#"49",#"53",#"1918-07-30",#"московск->1,екатеринбург->1,нея->1,москва->1,красный урал->1"
"17201",#"49",#"53",#"1918-08-01",#"англофранцузский->1,маккай->1,широкая волга->1,япония->1,украина->1,эйхгорн->1,англия->1,архангельск->1,волга->2,россия->2,франция->1,италия->1,энгельс->1,сибирь->1,варварка->1,урал->2,то->1,онега->1,советская россия->1,америка->1,киев->1,куда->1,мурманский->1,чехословацкий->3"
"17202",#"49",#"53",#"1918-08-06",#"мурманск->1,архангельск->1"
"17203",#"49",#"53",#"1918-08-10",#"казань->3,эта индия->1,свияжска->1,реймс->1,берлин->1,варварка->1,ильинка->1,чех->1,китай->1,индия->1,архангельск->1,западная сибирь->1,шире->1,петроград->2,вологда->1,ирбит->1"
"17204",#"49",#"53",#"1918-08-12",#"казань->1,стеклов->1,рыбинский->1,астрахань->1,рыбинск->1,васильсурский->1,один ярославль->1,ярославль->1"
"17205",#"49",#"53",#"1918-08-13",#"красных->1,красная->1,москва->1"
"17206",#"49",#"53",#"1918-08-14",#"казань->1,архангельск->1,вага->1,северная двина->1,екатеринбург->1,котлас->1,москва->1,симбирск->1"
"17207",#"49",#"53",#"1918-08-15",#"баку->1"
"17208",#"49",#"53",#"1918-08-16",#"англия->1,персия->1"
"17209",#"49",#"53",#"1918-08-17",#"казань->1,уржум->1,пермь->1,котельнич->1"
"17210",#"49",#"53",#"1918-08-20",#"куда->1,красная->1,май->1"
"17211",#"49",#"53",#"1918-08-27",#"казань->2,сухаревка->1,симбирск->1,гомель->1,красная горка->1,малин->1,горка->1,самар->1,москва->1,полное великое->1,дальний восток->1,екатеринбург->1"
"17212",#"49",#"53",#"1918-08-30",#"туркестан->1,волга->1,персия->1,энзели->1,вятка->1,уржум->1,баку->1,ростов->1,кавказ->1,туапсе->1,армавир->1"
"17213",#"49",#"53",#"1918-08-31",#"нуайон->1,петроград->1,япония->1,замоскворечье->1,который->1"
"17214",#"49",#"53",#"1918-09-03",#"одесса->1,иудейск->1,владивосток->1,москва->1,то->1"
"17215",#"49",#"53",#"1918-09-04",#"германия->1,россия->1,русско->1"
"17216",#"49",#"53",#"1918-09-06",#"воронеж->1"
"17217",#"49",#"53",#"1918-09-09",#"казань->2,маклаковая->1"
"17218",#"49",#"53",#"1918-09-10",#"казань->1,гинденбург->1,сомма->1,карман->1,сим->1,германия->1,советская республика->1,красная->1,уральск->1,москва->1,грозный->1"
"17219",#"49",#"53",#"1918-09-11",#"казань->1,гинденбург->1,париж->2,красных->1,пара->1"
"17220",#"49",#"53",#"1918-09-13",#"чеховск->1,сухаревка->2,симбирск->1,питер->1,россия->3,петроград->2,москва->1"
"17221",#"49",#"53",#"1918-09-14",#"казань->1,вольск->1,токио->1,хвалынск->1,красноярск->1"
"17222",#"49",#"53",#"1918-09-17",#"германия->1,австрия->3,советская россия->1,москва->1,тифлис->1"
"17223",#"49",#"53",#"1918-09-18",#"уфа->2,владикавказ->1,новохоперский->1,хвалынск->1,красный->1"
"17224",#"49",#"53",#"1918-09-19",#"казань->2,город советск->1,красный->1,украина->1,киев->1,петроград->1,москва->1"
"17225",#"49",#"53",#"1918-09-20",#"баку->1,екатеринбург->1,самар->1,омск->1"
"17226",#"49",#"53",#"1918-09-23",#"грузия->1,чусовской->1,волга->1,москва->2,сенгилей->1,россия->3,кама->1,самар->1"
"17227",#"49",#"53",#"1918-09-24",#"радищев->1,петроград->1"
"17228",#"49",#"53",#"1918-09-25",#"кама->1,пара->1,чистополь->1,красных->1,куда->2,то->1"
"17229",#"49",#"53",#"1918-09-28",#
"17230",#"49",#"53",#"1918-09-30",#"владимир->1,македония->1,москва->1,разумовский->1"
"17231",#"49",#"53",#"1918-10-03",#"турция->1,софия->1,болгария->3"
"17232",#"49",#"53",#"1918-10-04",#"елабуга->1,красноуфимск->1"
"17233",#"49",#"53",#"1918-10-07",#"германия->1,гинденбург->1,симбирск->1,волга->1,сызрань->1"
"17234",#"49",#"53",#"1918-10-08",#"германия->1,самара->1,волга->1,чехов->1,радищев->1,австрия->1,петроград->1,москва->1"
"17235",#"49",#"53",#"1918-10-09",#"волга->1,самар->1"
"17236",#"49",#"53",#"1918-10-10",#"волга->2,ставрополь->1,красный->1"
"17237",#"49",#"53",#"1918-10-11",#"ростов->1"
"17238",#"49",#"53",#"1918-10-14",#"констанца->1,око->1,болгария->1,софия->1,варна->1,сена->1,москва->1,то->1,финляндия->1,волга->1,покровский->1,бельгия->1"
"17239",#"49",#"53",#"1918-10-15",#"левоэсерский->1,сухаревка->1,баку->2,троицкий->2,германия->1,киев->1,кинель->1,это великое->1,петроград->1,бугульма->1,москва->1"
"17240",#"49",#"53",#"1918-10-21",#"самая пермь->1,кама->1,эрзерум->1"
"17241",#"49",#"53",#"1918-10-24",#"красный->1,мензелинск->1"
"17242",#"49",#"53",#"1918-10-25",#"казань->1,польша->1,сибирь->1,индия->1,сербия->1,кавказ->1,филиппина->1,франция->2,ирландия->1,англия->1,мергейм->1,мурман->1,америка->2,венгрия->1,россия->2,германия->2,египет->1,маклин->1,бельгия->1,сша->1"
"17243",#"49",#"53",#"1918-10-29",#"своя красная->1,бугуруслан->1,воронеж->1,венгрия->2,чехия->1,царицын->1,сахара->1,белгород->1"
"17244",#"49",#"53",#"1918-11-01",#"тырново->1,советская россия->1,киев->1,болгарская народная республика->1"
"17245",#"49",#"53",#"1918-11-02",#"тверская->1,турция->1,могилев->1,симбирская->1,петроград->1,москва->1,бузулук->1"
"17246",#"49",#"53",#"1918-11-04",#"тис->1,вена->1,будапешт->1,москва->2,адлер->1"
"17247",#"49",#"53",#"1918-11-05",#"кольцов->1,москва->1,белград->1,русская советская республика->1,вся сербия->1,пугачев->1,велик->1,германия->1,николаевск->1,который->1"
"17248",#"49",#"53",#"1918-11-06",#"германия->3,красная->1,берлин->1,вся москва->1,то->2"
"17249",#"49",#"53",#"1918-11-08",#"берлин->1,сретенский->1,париж->1,москва->6,кубань->2,наша красная->1,тверская->2,дон->2,франция->2,япония->3,восток->1,новый великий->1,советская социалистическая республика->1,вена->1,йорк->1,софия->1,петербург->1,то->3,нея->2,тамо->1,америка->2,северный кавказ->1,красная->3,прага->1,милан->1,вся волга->1,будапешт->1,красных->1,крым->1,англия->2,волга->1,астрахань->1,запад->1,петроград->1,болгария->1,урал->3,индия->1,этот область->1,буржуазная республика->1,красный->1,германия->4,сибирь->1,австрия->1,трудовая россия->1"
"17250",#"49",#"53",#"1918-11-09",#"скобелев->1,австрийский триест->1,энгельс->1,александровский->1,москва->2,астрахань->1"
"17251",#"49",#"53",#"1918-11-11",#"брюссель->1,великое->3,тверская->1,ленин владимир->1,кил->1,германия->1,седан->1,симбирский->1,москва->1"
"17252",#"49",#"53",#"1918-11-12",#"голландия->1,одесса->1,украинский->1,германия->2,киев->1,новороссийск->1,псков->1"
"17253",#"49",#"53",#"1918-11-13",#"саксония->1,советский республика->1,москва->1,адлер->1,бавария->1,швейцария->1,вюртемберг->1,велик->1,город белебей->1,советская россия->1,корша->1"
"17254",#"49",#"53",#"1918-11-14",#"голландия->1,гессен->1,баден->1,брест->3,стокгольм->1,социалистическая республика->1,европа->2,дармштадт->1,германия->1,россия->1,киев->1,красная->1"
"17255",#"49",#"53",#"1918-11-16",#"одесса->1,константинополь->1,севастополь->1"
"17256",#"49",#"53",#"1918-11-19",#"финляндия->1,белгород->1,петербург->1,голландия->1,германия->1,австрия->1,дания->1,москва->1"
"17257",#"49",#"53",#"1918-11-20",#"волга->1"
"17258",#"49",#"53",#"1918-11-21",#"измаил->1,берлин->1,сербия->1,италия->1,англия->1,америка->1,румыния->1,россия->3,греция->1,франция->1,бельгия->1,япония->1"
"17259",#"49",#"53",#"1918-11-26",#"баку->1,будапешт->1,берлин->1,полтава->1,петлюр->1,украина->1,москва->1,бахмач->1,константинополь->1,меркуровское->1,киев->1,бердичев->1,харьков->1"
"17260",#"49",#"53",#"1918-11-27",#"страсбург->1,екатеринослав->1,москва->2,продажная республика->1"
"17261",#"49",#"53",#"1918-11-29",#"нарва->1,уездный городок->1"
"17262",#"49",#"53",#"1918-11-30",#"украинское->1,сам петлюра->1,севастополь->1,петлюр->1,то->1,пятигорск->1,константинополь->1,великий->1,россия->1,киев->1,сша->1,мирный->1"
"17263",#"49",#"53",#"1918-12-05",#"греннара->2,европа->1,владивосток->1"
"17264",#"49",#"53",#"1918-12-07",#"западный край->1,двинск->1,гомель->1,речица->1,германия->2,россия->1,слуцк->1,берлин->1,мозырь->1,англия->1"
"17265",#"49",#"53",#"1918-12-10",#"остальная германия->1,лотарингия->1,россия->1,рейнская область->1,зауральский край->1,трансильвания->1,москва->2"
"17266",#"49",#"53",#"1918-12-11",#"минск->1,балашов->1,берлин->1,амстердам->1,то->1,борис->1,финляндия->1,нея->1,карман->1,великий->1,кельн->1,петроград->1"
"17267",#"49",#"53",#"1918-12-12",#"царицын->1,астрахань->1"
"17268",#"49",#"53",#"1918-12-16",#"республиканский украинский->1,симбирск->1,николаев->1,париж->1,украина->1,нея->1,самар->1,чех->2,одесса->1,москва->1,владимир->1,сибирь->1"
"17269",#"49",#"53",#"1918-12-18",#"никола->1,куда->1,иордан->1"
"17270",#"49",#"53",#"1918-12-20",#"волчанск->1,украина->2,бирск->1,петлюр->1"
"17271",#"49",#"53",#"1918-12-21",#"англия->1,киев->1,америка->1,загреб->1,париж->1"
"17272",#"49",#"53",#"1918-12-22",#"десятиградусный->1,уфа->1,сухаревка->1,пушкин->1,москва->2"
"17273",#"49",#"53",#"1918-12-24",#"грузия->1,украинский->1,литва->2,катсукас->1,эстляндия->1,советская республика->1,украина->1,латвия->2"
"17274",#"49",#"53",#"1918-12-28",#"советский->1,восток->1,рига->1,пермь->1,центральная россия->1,москва->1"
"17275",#"49",#"53",#"1919-01-01",#"уфа->1,одесса->1,сухаревка->1,бирск->1,сушёный гриб->1"
"17276",#"49",#"53",#"1919-01-04",#"черниговская губерния->2,другой губерния->2,харьков->1,берлин->1,коломенский->1,москва->5"
